event_id,machine_id,machine_type,event_type_code,event_timestamp,event_date,status_value,temperature_c,speed_units_per_min,vibration_mm_s,product_count,cycle_duration_seconds,error_code,source_ingested_at,load_date
660089b8-a07b-4153-b85c-cf914b70d425,CKR-004,COOKER,SENSOR_TEMPERATURE_READING,2026-04-05 09:19:12,2026-04-05,,176.05,,,,,,2026-04-05 09:19:37,2026-04-05
b104a382-d02f-4e19-b866-f3bf54d01f81,CKR-002,COOKER,SENSOR_SPEED_READING,2026-04-04 20:00:02,2026-04-04,,,13.79,,,,,2026-04-04 20:01:37,2026-04-04
3b7c51c0-4683-4f92-bb07-a609a69c51cb,PKR-005,PACKER,SENSOR_SPEED_READING,2026-04-04 21:27:06,2026-04-04,,,63.43,,,,,2026-04-04 21:28:40,2026-04-04
50093879-bf4f-42ab-a0b5-6fd6d4e7ca87,SLC-005,SLICER,SENSOR_TEMPERATURE_READING,2026-04-01 11:28:49,2026-04-01,,32.75,,,,,,2026-04-01 11:29:28,2026-04-01
f85616d9-40d2-44a4-b236-7f860573e4ca,CKR-004,COOKER,SENSOR_VIBRATION_READING,2026-04-01 15:41:08,2026-04-01,,,,0.76,,,,2026-04-01 15:42:14,2026-04-01
f55bf893-1f6b-4af1-b8a3-c643e14037ec,BKR-004,BAKER,PRODUCT_COUNT_UPDATE,2026-04-01 18:46:34,2026-04-01,,,,,34,,,2026-04-01 18:47:35,2026-04-01
5c003e59-b849-400b-8faa-d4dc435470f9,CKR-005,COOKER,PRODUCT_COUNT_UPDATE,2026-04-03 07:39:35,2026-04-03,,,,,14,,,2026-04-03 07:41:27,2026-04-03
5ce29335-8c7a-45e4-a503-3654790c4988,CKR-002,COOKER,PRODUCT_COUNT_UPDATE,2026-04-03 07:15:39,2026-04-03,,,,,5,,,2026-04-03 07:17:24,2026-04-03
48884587-2378-4358-8c15-0756cc48b8d6,PKR-002,PACKER,SENSOR_VIBRATION_READING,2026-04-05 15:23:52,2026-04-05,,,,1.504,,,,2026-04-05 15:25:31,2026-04-05
c66eca5b-9bd3-4258-9ba1-a75b051e0f2b,CKR-004,COOKER,SENSOR_VIBRATION_READING,2026-04-04 19:44:00,2026-04-04,,,,1.551,,,,2026-04-04 19:44:48,2026-04-04
5136f4f2-b8b5-4b37-862a-54387c470e10,SLC-004,SLICER,PRODUCT_COUNT_UPDATE,2026-04-05 11:41:23,2026-04-05,,,,,40,,,2026-04-05 11:42:15,2026-04-05
295d83ee-5808-4efa-b3e5-024600b4ae63,BKR-004,BAKER,PRODUCT_COUNT_UPDATE,2026-04-04 21:27:45,2026-04-04,,,,,34,,,2026-04-04 21:28:47,2026-04-04
0bc8d187-6e92-496c-abd1-f2a205a139ec,CKR-003,COOKER,CYCLE_START,2026-04-02 05:17:32,2026-04-02,,,,,,,,2026-04-02 05:17:36,2026-04-02
eb7b4a7b-4fe7-4d8d-b335-ee46e1279db2,BKR-003,BAKER,SENSOR_VIBRATION_READING,2026-04-01 20:22:25,2026-04-01,,,,0.825,,,,2026-04-01 20:23:06,2026-04-01
787a569d-e41c-4d82-8d07-45829e7ea3d5,BKR-001,BAKER,SENSOR_TEMPERATURE_READING,2026-04-01 10:18:09,2026-04-01,,171.97,,,,,,2026-04-01 10:19:48,2026-04-01
01489d03-1c51-4b47-884b-9261c07383f0,SLC-003,SLICER,PRODUCT_COUNT_UPDATE,2026-04-01 18:09:58,2026-04-01,,,,,14,,,2026-04-01 18:09:59,2026-04-01
20c7465c-6518-4bb2-a485-6b76bbd4d27c,CKR-004,COOKER,CYCLE_COMPLETE,2026-04-03 09:42:11,2026-04-03,,,,,194,1100,,2026-04-03 09:43:30,2026-04-03
a6ec14b6-0772-4c9f-a2a6-71ddff2d7a26,BKR-005,BAKER,CYCLE_START,2026-04-05 06:46:56,2026-04-05,,,,,,,,2026-04-05 06:48:48,2026-04-05
939a1929-6e43-4882-a946-cfcf6ba6adec,SLC-002,SLICER,SENSOR_VIBRATION_READING,2026-04-03 14:23:38,2026-04-03,,,,4.308,,,,2026-04-03 14:25:28,2026-04-03
319dc49b-2439-4f8e-b2b9-c4f069ffecb3,PKR-001,PACKER,PRODUCT_COUNT_UPDATE,2026-04-02 06:37:41,2026-04-02,,,,,37,,,2026-04-02 06:39:40,2026-04-02
5b33ad33-56f6-4ebb-92f4-f66badde4460,PKR-004,PACKER,SENSOR_VIBRATION_READING,2026-04-01 16:24:53,2026-04-01,,,,3.274,,,,2026-04-01 16:26:32,2026-04-01
beb6c502-897c-4a2a-b8f5-7e62cd9ef2fc,BKR-001,BAKER,SENSOR_SPEED_READING,2026-04-02 13:25:26,2026-04-02,,,13.28,,,,,2026-04-02 13:25:57,2026-04-02
6a2da198-5768-4ac3-8ee5-c1cdc3cb2190,BKR-004,BAKER,SENSOR_SPEED_READING,2026-04-04 08:38:56,2026-04-04,,,4.34,,,,,2026-04-04 08:40:51,2026-04-04
f38309ca-6b88-457c-b871-2f1953d6344c,BKR-005,BAKER,CYCLE_COMPLETE,2026-04-01 08:04:13,2026-04-01,,,,,255,2449,,2026-04-01 08:04:18,2026-04-01
e2ab1a15-d5ce-42fc-b1d3-f0a7d2e84482,SLC-004,SLICER,SENSOR_VIBRATION_READING,2026-04-01 19:44:58,2026-04-01,,,,4.443,,,,2026-04-01 19:46:49,2026-04-01
c01c5d57-8e1e-4ff7-b9e5-7caf17efaad3,SLC-001,SLICER,SENSOR_SPEED_READING,2026-04-02 19:27:06,2026-04-02,,,80.36,,,,,2026-04-02 19:29:04,2026-04-02
c6db8d67-730d-4a7a-adbc-f03a75fe458c,CKR-001,COOKER,SENSOR_VIBRATION_READING,2026-04-02 12:37:09,2026-04-02,,,,0.538,,,,2026-04-02 12:37:52,2026-04-02
81b76d2e-edeb-454e-8bca-1c4836205a30,CKR-001,COOKER,SENSOR_SPEED_READING,2026-04-02 13:35:23,2026-04-02,,,22.2,,,,,2026-04-02 13:43:41,2026-04-02
3cb687c9-2a98-4226-ab74-cfc95a906e1c,SLC-001,SLICER,STATUS_CHANGE,2026-04-02 15:34:16,2026-04-02,MAINTENANCE,,,,,,,2026-04-02 15:36:12,2026-04-02
a70033fb-f2e3-4fad-a8d7-9ddea7e5b9f1,PKR-002,PACKER,PRODUCT_COUNT_UPDATE,2026-04-04 20:13:11,2026-04-04,,,,,41,,,2026-04-04 20:14:19,2026-04-04
1ad8abe5-59ba-42e6-9fe7-37fb3bc9093a,BKR-001,BAKER,SENSOR_VIBRATION_READING,2026-04-01 09:46:00,2026-04-01,,,,1.231,,,,2026-04-01 09:47:22,2026-04-01
09d89081-6b4b-4ba1-a800-fde618d9d67a,CKR-003,COOKER,PRODUCT_COUNT_UPDATE,2026-04-05 20:27:13,2026-04-05,,,,,49,,,2026-04-05 20:27:58,2026-04-05
716c6906-24a9-4184-8ed0-44fdeb993f8c,CKR-004,COOKER,SENSOR_VIBRATION_READING,2026-04-01 07:14:16,2026-04-01,,,,1.733,,,,2026-04-01 07:16:07,2026-04-01
56ced956-ec3c-4839-90c0-bcbace8bc0c5,BKR-004,BAKER,SENSOR_SPEED_READING,2026-04-01 18:38:47,2026-04-01,,,15.86,,,,,2026-04-01 18:39:23,2026-04-01
5f25c60e-ba77-402a-8315-eff506a53f45,CKR-002,COOKER,SENSOR_SPEED_READING,2026-04-04 16:05:35,2026-04-04,,,17.36,,,,,2026-04-04 16:06:11,2026-04-04
05c079a6-19fa-47cf-bfdf-4c2474605515,PKR-002,PACKER,SENSOR_SPEED_READING,2026-04-05 19:55:42,2026-04-05,,,52.79,,,,,2026-04-05 19:57:20,2026-04-05
1e795f12-6eee-4f4b-929f-455b11cad05c,CKR-001,COOKER,SENSOR_VIBRATION_READING,2026-04-03 21:25:51,2026-04-03,,,,1.424,,,,2026-04-03 21:26:43,2026-04-03
11b30dad-7fce-490e-b34f-aec3b95d8578,PKR-004,PACKER,SENSOR_SPEED_READING,2026-04-02 12:28:00,2026-04-02,,,75.4,,,,,2026-04-02 12:29:33,2026-04-02
25184fd0-5eaf-48f5-aa2c-c595a181dd30,PKR-002,PACKER,SENSOR_SPEED_READING,2026-04-03 13:00:00,2026-04-03,,,67.9,,,,,2026-04-03 13:01:03,2026-04-03
eb2071ac-a0ed-4c71-a2f2-aeedc3f090a8,CKR-002,COOKER,SENSOR_SPEED_READING,2026-04-01 20:06:31,2026-04-01,,,26.95,,,,,2026-04-01 20:07:21,2026-04-01
7b45856a-51ab-479a-bf4c-581aff9c0c9a,PKR-004,PACKER,SENSOR_VIBRATION_READING,2026-04-01 09:08:01,2026-04-01,,,,2.631,,,,2026-04-01 10:57:41,2026-04-02
0529c492-d7c2-4c9e-b2a4-24190e5292b4,SLC-004,SLICER,PRODUCT_COUNT_UPDATE,2026-04-04 12:46:29,2026-04-04,,,,,34,,,2026-04-04 12:46:56,2026-04-04
cb17fe74-3bd5-42b7-b5c7-37d365c5fec3,CKR-003,COOKER,SENSOR_VIBRATION_READING,2026-04-03 11:03:30,2026-04-03,,,,1.679,,,,2026-04-03 11:03:56,2026-04-03
a0553a49-3c07-462b-8def-6e3289f5d2fc,PKR-004,PACKER,CYCLE_COMPLETE,2026-04-03 14:46:15,2026-04-03,,,,,225,44,,2026-04-03 14:47:30,2026-04-03
fd48c583-cc53-4938-99b2-eabf7d18d022,SLC-005,SLICER,PRODUCT_COUNT_UPDATE,2026-04-02 16:27:02,2026-04-02,,,,,49,,,2026-04-02 16:28:14,2026-04-02
417bd456-1249-4479-a91b-2710f37e7698,BKR-005,BAKER,CYCLE_COMPLETE,2026-04-01 20:07:22,2026-04-01,,,,,292,3022,,2026-04-01 20:52:37,2026-04-01
1033c7c0-cc50-406b-a8a3-202810ecaa4b,SLC-002,SLICER,SENSOR_TEMPERATURE_READING,2026-04-01 08:42:47,2026-04-01,,34.48,,,,,,2026-04-01 08:43:34,2026-04-01
74c682a7-2a8f-41d4-87e9-3ee18ce2d1ea,SLC-003,SLICER,PRODUCT_COUNT_UPDATE,2026-04-01 12:05:34,2026-04-01,,,,,44,,,2026-04-01 12:07:01,2026-04-01
5b3bbcb7-3429-47d9-9c05-350abcce065c,BKR-004,BAKER,PRODUCT_COUNT_UPDATE,2026-04-01 07:55:26,2026-04-01,,,,,37,,,2026-04-01 07:56:37,2026-04-01
fac2ef0e-4173-43dc-819e-07e666da410b,BKR-003,BAKER,CYCLE_COMPLETE,2026-04-03 17:22:32,2026-04-03,,,,,333,4639,,2026-04-03 17:46:44,2026-04-03
c450d4b8-20ae-4618-b1ac-8c2e55e6ed64,PKR-002,PACKER,PRODUCT_COUNT_UPDATE,2026-04-01 15:34:23,2026-04-01,,,,,8,,,2026-04-01 15:36:06,2026-04-01
7abbed0c-b167-4496-b4ea-20594213e1d2,SLC-003,SLICER,STATUS_CHANGE,2026-04-04 18:57:56,2026-04-04,STOPPED,,,,,,,2026-04-04 18:58:12,2026-04-04
17d3c581-3771-428e-a176-d6c3739a29f2,CKR-003,COOKER,SENSOR_VIBRATION_READING,2026-04-02 13:47:49,2026-04-02,,,,0.695,,,,2026-04-02 15:17:09,2026-04-03
32f1e0f4-316b-44ef-be83-7bbf7fc7fabd,PKR-004,PACKER,SENSOR_VIBRATION_READING,2026-04-05 12:20:43,2026-04-05,,,,2.197,,,,2026-04-05 12:21:16,2026-04-05
6de1205f-87da-4a9f-b9bd-3c97ff0b19b2,BKR-003,BAKER,PRODUCT_COUNT_UPDATE,2026-04-03 02:18:43,2026-04-03,,,,,19,,,2026-04-03 02:19:57,2026-04-03
4f457504-1f73-4085-9745-b34ffdf92cbd,SLC-004,SLICER,SENSOR_TEMPERATURE_READING,2026-04-03 15:18:13,2026-04-03,,31.74,,,,,,2026-04-03 16:19:16,2026-04-04
5c27cb3a-ddce-41d5-8226-8555cfdd6258,CKR-005,COOKER,SENSOR_SPEED_READING,2026-04-02 21:48:33,2026-04-02,,,25.45,,,,,2026-04-02 21:49:15,2026-04-02
737d796a-1dfe-4e42-b488-d758b0feb94d,SLC-005,SLICER,PRODUCT_COUNT_UPDATE,2026-04-04 22:17:47,2026-04-04,,,,,7,,,2026-04-04 22:19:29,2026-04-04
243d7ff8-d391-4288-a823-d5c782094491,BKR-004,BAKER,SENSOR_VIBRATION_READING,2026-04-02 19:00:28,2026-04-02,,,,1.577,,,,2026-04-02 19:13:27,2026-04-02
5402f82d-ab2f-463a-a0b7-e19890b77fc1,BKR-005,BAKER,SENSOR_TEMPERATURE_READING,2026-04-02 07:07:25,2026-04-02,,163.7,,,,,,2026-04-02 07:08:58,2026-04-02
a7b7f30f-8c36-4302-9c9e-3807a0205d26,CKR-001,COOKER,PRODUCT_COUNT_UPDATE,2026-04-03 14:30:43,2026-04-03,,,,,27,,,2026-04-03 14:31:13,2026-04-03
33b02f55-de65-41f0-9d3d-592dd0269410,SLC-004,SLICER,PRODUCT_COUNT_UPDATE,2026-04-05 09:01:45,2026-04-05,,,,,37,,,2026-04-05 09:03:22,2026-04-05
52b6a7da-a569-4fb9-b78d-a45dcc6fb2f4,BKR-005,BAKER,PRODUCT_COUNT_UPDATE,2026-04-01 11:11:01,2026-04-01,,,,,23,,,2026-04-01 11:11:42,2026-04-01
bf905068-9829-4e34-b3b9-21a431954af3,BKR-003,BAKER,SENSOR_TEMPERATURE_READING,2026-04-02 11:09:30,2026-04-02,,151.89,,,,,,2026-04-02 11:10:13,2026-04-02
437b11cc-9c27-4a28-a2db-3c068462e6f5,PKR-003,PACKER,PRODUCT_COUNT_UPDATE,2026-04-03 17:12:58,2026-04-03,,,,,10,,,2026-04-03 17:14:17,2026-04-03
eb5efd4b-24b5-484a-987d-1599bc4367cd,PKR-004,PACKER,PRODUCT_COUNT_UPDATE,2026-04-01 11:21:37,2026-04-01,,,,,40,,,2026-04-01 11:23:09,2026-04-01
db94c15e-9dfa-464c-97fc-ec07b51db0ab,SLC-002,SLICER,SENSOR_VIBRATION_READING,2026-04-05 13:24:16,2026-04-05,,,,5.482,,,,2026-04-05 13:25:20,2026-04-05
e0ffa9b0-1dbb-4842-a632-28a029542756,SLC-002,SLICER,PRODUCT_COUNT_UPDATE,2026-04-01 08:59:45,2026-04-01,,,,,50,,,2026-04-01 09:01:01,2026-04-01
fb76eafc-951a-401f-825f-3fb66be5470f,SLC-003,SLICER,CYCLE_START,2026-04-03 11:42:51,2026-04-03,,,,,,,,2026-04-03 11:43:01,2026-04-03
664e552d-93ba-4b4b-b842-08855eb30698,BKR-005,BAKER,SENSOR_TEMPERATURE_READING,2026-04-03 14:18:04,2026-04-03,,170.93,,,,,,2026-04-03 14:18:16,2026-04-03
1c62ebd5-ae23-4698-8ff4-e37d8aaa73e3,BKR-002,BAKER,PRODUCT_COUNT_UPDATE,2026-04-01 19:08:58,2026-04-01,,,,,35,,,2026-04-01 19:10:31,2026-04-01
005ae600-6399-40a0-9a67-4aea043d2988,PKR-001,PACKER,SENSOR_SPEED_READING,2026-04-02 07:18:37,2026-04-02,,,72.76,,,,,2026-04-02 07:19:38,2026-04-02
cbf07d69-afcb-42f0-8e23-baca2587ab39,BKR-002,BAKER,SENSOR_VIBRATION_READING,2026-04-02 21:34:33,2026-04-02,,,,1.246,,,,2026-04-02 21:36:17,2026-04-02
fb53e6dc-0eb7-4b1a-963d-c320607d76ef,SLC-004,SLICER,SENSOR_SPEED_READING,2026-04-01 07:13:33,2026-04-01,,,84.98,,,,,2026-04-01 07:14:18,2026-04-01
967ac71d-9c66-4a9c-b882-74bd351ab954,PKR-004,PACKER,CYCLE_COMPLETE,2026-04-01 20:59:00,2026-04-01,,,,,118,73,,2026-04-01 21:29:33,2026-04-01
e79979b6-8848-4b6f-b833-999dab88fe45,SLC-004,SLICER,SENSOR_TEMPERATURE_READING,2026-04-02 14:04:57,2026-04-02,,27.95,,,,,,2026-04-02 14:05:31,2026-04-02
cd96b553-59b8-4cfa-a36b-03ca93bb3f99,BKR-004,BAKER,SENSOR_SPEED_READING,2026-04-02 08:31:52,2026-04-02,,,10.24,,,,,2026-04-02 08:33:03,2026-04-02
417de17e-3e53-4e45-b455-268bcfc0d660,PKR-005,PACKER,PRODUCT_COUNT_UPDATE,2026-04-02 19:28:48,2026-04-02,,,,,19,,,2026-04-02 19:29:23,2026-04-02
14ea4b7a-19dc-4d7d-ae55-8754c1571c68,BKR-003,BAKER,PRODUCT_COUNT_UPDATE,2026-04-02 09:02:07,2026-04-02,,,,,47,,,2026-04-02 09:02:08,2026-04-02
a2ca3c3b-eb3e-49de-a00b-38c1dbdff9c9,SLC-005,SLICER,SENSOR_VIBRATION_READING,2026-04-01 05:43:20,2026-04-01,,,,3.207,,,,2026-04-01 05:44:51,2026-04-01
7a03cbd7-6ce9-4a24-9a2e-e16f85a1d841,PKR-002,PACKER,PRODUCT_COUNT_UPDATE,2026-04-03 11:56:43,2026-04-03,,,,,45,,,2026-04-03 11:56:58,2026-04-03
8f7300fc-4dd3-4803-ad00-674e67d923b7,BKR-002,BAKER,SENSOR_SPEED_READING,2026-04-03 16:40:45,2026-04-03,,,10.44,,,,,2026-04-03 16:42:27,2026-04-03
f309e5a5-4986-4552-9473-9e6b5b2c9f07,BKR-001,BAKER,SENSOR_VIBRATION_READING,2026-04-05 06:28:04,2026-04-05,,,,1.23,,,,2026-04-05 06:29:50,2026-04-05
3461ed4d-3965-481d-8fa2-c18219a91a49,PKR-002,PACKER,SENSOR_TEMPERATURE_READING,2026-04-04 15:05:57,2026-04-04,,38.81,,,,,,2026-04-04 15:07:32,2026-04-04
1abee80c-a353-4275-a7b4-aea6e7fd35e7,,PACKER,SENSOR_TEMPERATURE_READING,2026-04-02 19:43:09,2026-04-02,,37.36,,,,,,2026-04-02 19:43:33,2026-04-02
2d38664f-457b-44d9-9bf3-e4c52667c455,CKR-005,COOKER,SENSOR_TEMPERATURE_READING,2026-04-01 13:36:23,2026-04-01,,187.89,,,,,,2026-04-01 13:36:53,2026-04-01
acb0f0b9-01e9-4b04-a898-73ac566bf7be,PKR-001,PACKER,SENSOR_SPEED_READING,2026-04-05 06:44:02,2026-04-05,,,90.77,,,,,2026-04-05 06:45:12,2026-04-05
c1a6c061-f419-4235-9347-4ea33800a362,BKR-003,BAKER,SENSOR_VIBRATION_READING,2026-04-01 20:49:38,2026-04-01,,,,1.123,,,,2026-04-01 20:49:39,2026-04-01
1822b2f3-9fa6-4fcf-931d-0980a4b47641,SLC-004,SLICER,SENSOR_VIBRATION_READING,2026-04-02 09:41:11,2026-04-02,,,,3.618,,,,2026-04-02 09:42:41,2026-04-02
3513130b-f034-40f3-82e3-1d378775a36e,SLC-004,SLICER,SENSOR_SPEED_READING,2026-04-02 11:42:08,2026-04-02,,,100.57,,,,,2026-04-02 11:43:49,2026-04-02
72e07a31-4c98-4fdb-aed8-7fa8dcc1570a,PKR-003,PACKER,CYCLE_START,2026-04-02 13:37:10,2026-04-02,,,,,,,,2026-04-02 13:37:41,2026-04-02
10c9e368-ceda-4679-9007-8c19e6f64e66,SLC-004,SLICER,PRODUCT_COUNT_UPDATE,2026-04-04 16:36:48,2026-04-04,,,,,14,,,2026-04-04 16:37:37,2026-04-04
f91fbe52-2044-4444-8e9e-da696a1eebfd,PKR-004,PACKER,PRODUCT_COUNT_UPDATE,2026-04-01 16:20:19,2026-04-01,,,,,39,,,2026-04-01 16:21:51,2026-04-01
29070c05-e59a-42e9-89ad-b9d3b36c1973,CKR-004,COOKER,CYCLE_COMPLETE,2026-04-02 00:50:37,2026-04-02,,,,,430,3133,,2026-04-02 00:51:31,2026-04-02
0aaaf184-d0ee-49f4-8a70-e15ddba4bb5f,BKR-003,BAKER,SENSOR_SPEED_READING,2026-04-01 19:53:40,2026-04-01,,,12.81,,,,,2026-04-01 19:53:41,2026-04-01
6b3d9faf-2454-4e2a-8458-c3221af300ba,CKR-003,COOKER,SENSOR_SPEED_READING,2026-04-03 06:39:05,2026-04-03,,,15.61,,,,,2026-04-03 06:39:25,2026-04-03
4f273021-54b8-4a17-93cf-ba01622e0917,BKR-002,BAKER,SENSOR_VIBRATION_READING,2026-04-04 08:48:51,2026-04-04,,,,0.945,,,,2026-04-04 08:49:37,2026-04-04
e808e236-3b5c-4c40-a250-66b655208bb1,SLC-002,SLICER,SENSOR_SPEED_READING,2026-04-04 20:52:19,2026-04-04,,,68.87,,,,,2026-04-04 20:52:48,2026-04-04
4709b2d5-72da-4532-881f-658b310b8648,PKR-001,PACKER,SENSOR_VIBRATION_READING,2026-04-01 09:11:44,2026-04-01,,,,2.565,,,,2026-04-01 09:12:57,2026-04-01
8797f3b9-b009-408f-a5d7-b74427289e9e,SLC-001,SLICER,SENSOR_VIBRATION_READING,2026-04-02 14:20:42,2026-04-02,,,,4.609,,,,2026-04-02 14:21:30,2026-04-02
185d9af4-6542-44c4-b394-2b9022bb0443,CKR-003,COOKER,SENSOR_SPEED_READING,2026-04-05 08:12:11,2026-04-05,,,14.27,,,,,2026-04-05 08:13:55,2026-04-05
a33d18a7-71dd-4755-9bd8-b2a833df838e,SLC-005,SLICER,PRODUCT_COUNT_UPDATE,2026-04-02 09:31:14,2026-04-02,,,,,40,,,2026-04-02 09:31:57,2026-04-02
50a72728-2fe5-4788-acbe-17e70392df41,CKR-005,COOKER,ERROR_RAISED,2026-04-03 07:36:12,2026-04-03,,,,,,,E-120,2026-04-03 07:37:08,2026-04-03
2438773d-029c-4b96-9e39-f101ca986cfe,SLC-003,SLICER,SENSOR_SPEED_READING,2026-04-01 16:02:03,2026-04-01,,,101.56,,,,,2026-04-01 16:02:18,2026-04-01
0b6a0ab3-cdf5-4ba7-b8e9-a1017ba75550,CKR-004,COOKER,SENSOR_VIBRATION_READING,2026-04-02 19:52:03,2026-04-02,,,,1.69,,,,2026-04-02 19:52:23,2026-04-02
9697946e-3f52-4064-a972-d0c02d4c0a52,BKR-003,BAKER,PRODUCT_COUNT_UPDATE,2026-04-01 12:54:44,2026-04-01,,,,,28,,,2026-04-01 12:56:04,2026-04-01
d1617663-7ef4-4489-adda-ab8dfe3c0fbe,CKR-001,COOKER,CYCLE_START,2026-04-04 19:43:04,2026-04-04,,,,,,,,2026-04-04 19:43:50,2026-04-04
8cc62884-3af9-43e8-8b1f-10615e48d4b1,SLC-002,SLICER,PRODUCT_COUNT_UPDATE,2026-04-05 09:41:02,2026-04-05,,,,,18,,,2026-04-05 09:41:36,2026-04-05
f33d8719-b546-4056-b095-0471ced37730,BKR-004,BAKER,PRODUCT_COUNT_UPDATE,2026-04-03 20:22:28,2026-04-03,,,,,23,,,2026-04-03 20:24:02,2026-04-03
1cb06731-7d51-4b79-b514-c0f48ce9fd1a,BKR-003,BAKER,PRODUCT_COUNT_UPDATE,2026-04-02 20:14:35,2026-04-02,,,,,1,,,2026-04-02 20:15:17,2026-04-02
c9c943d9-236e-4d6d-8231-38fc9c1e87e5,PKR-001,PACKER,SENSOR_SPEED_READING,2026-04-05 01:34:43,2026-04-05,,,40.49,,,,,2026-04-05 01:36:27,2026-04-05
d04436c0-c43a-4ae6-bd54-41613a119549,SLC-003,SLICER,SENSOR_TEMPERATURE_READING,2026-04-04 08:40:20,2026-04-04,,37.96,,,,,,2026-04-04 08:41:35,2026-04-04
a81b03b9-4c68-483a-8263-53efaaa5eb1e,PKR-005,PACKER,CYCLE_COMPLETE,2026-04-01 00:42:48,2026-04-01,,,,,342,206,,2026-04-01 00:43:47,2026-04-01
f927b039-69d9-4486-9a2a-1aacbafadec4,CKR-001,COOKER,SENSOR_SPEED_READING,2026-04-03 20:33:27,2026-04-03,,,17.09,,,,,2026-04-03 20:34:34,2026-04-03
6d29c225-0bf8-4c68-b1cd-391996b861cd,BKR-004,BAKER,SENSOR_SPEED_READING,2026-04-05 11:40:17,2026-04-05,,,15.89,,,,,2026-04-05 11:40:40,2026-04-05
21005784-9603-4a71-8bcb-bcdb113c3d51,PKR-005,PACKER,PRODUCT_COUNT_UPDATE,2026-04-05 12:42:09,2026-04-05,,,,,18,,,2026-04-05 12:42:29,2026-04-05
e9ec6e11-1ca3-4fcb-b8b3-a4ca27fcf02e,CKR-003,COOKER,PRODUCT_COUNT_UPDATE,2026-04-01 21:11:23,2026-04-01,,,,,50,,,2026-04-01 21:12:28,2026-04-01
27ba353f-38f2-46a0-bd05-bcf31ea23942,CKR-004,COOKER,PRODUCT_COUNT_UPDATE,2026-04-02 16:08:24,2026-04-02,,,,,37,,,2026-04-02 16:10:05,2026-04-02
7bc7e04d-12df-4dcf-987d-f87be28de372,SLC-004,SLICER,SENSOR_SPEED_READING,2026-04-01 10:47:39,2026-04-01,,,83.94,,,,,2026-04-01 11:10:46,2026-04-01
7696fc88-937f-400a-a5e8-c6951ea2d90c,BKR-004,BAKER,SENSOR_TEMPERATURE_READING,2026-04-01 18:45:11,2026-04-01,,157.85,,,,,,2026-04-01 18:45:37,2026-04-01
cc89550b-4abb-44ef-bd6f-b3ba28b7322f,BKR-002,BAKER,SENSOR_TEMPERATURE_READING,2026-04-03 09:49:29,2026-04-03,,163.02,,,,,,2026-04-03 09:50:21,2026-04-03
16d514eb-da8f-4431-8024-b7050712d64f,CKR-004,COOKER,PRODUCT_COUNT_UPDATE,2026-04-03 20:43:03,2026-04-03,,,,,13,,,2026-04-03 20:43:29,2026-04-03
c8005f6c-5bea-4dfb-96cb-c10fbee47109,SLC-005,SLICER,CYCLE_COMPLETE,2026-04-01 08:41:02,2026-04-01,,,,,151,211,,2026-04-01 08:41:16,2026-04-01
5020b95c-5698-429f-8c00-70c4d3de1234,SLC-003,SLICER,SENSOR_SPEED_READING,2026-04-04 17:09:00,2026-04-04,,,74.22,,,,,2026-04-04 17:09:16,2026-04-04
fe3a0e3f-13e6-4385-8244-518173d127c6,PKR-004,PACKER,SENSOR_SPEED_READING,2026-04-01 20:37:49,2026-04-01,,,71.83,,,,,2026-04-01 20:38:33,2026-04-01
d9282db7-8168-429d-92e1-77a6f2a8aa8b,BKR-004,BAKER,PRODUCT_COUNT_UPDATE,2026-04-03 05:36:46,2026-04-03,,,,,22,,,2026-04-03 05:37:06,2026-04-03
8040f69d-8551-4bf6-b7aa-6533c0ed2829,SLC-005,SLICER,SENSOR_TEMPERATURE_READING,2026-04-03 09:26:59,2026-04-03,,34.91,,,,,,2026-04-03 09:28:46,2026-04-03
7bdec516-1d33-4e55-b6d2-fd79d0103579,PKR-003,PACKER,SENSOR_SPEED_READING,2026-04-03 14:42:26,2026-04-03,,,57.0,,,,,2026-04-03 14:43:01,2026-04-03
a663bc81-7f04-4da2-b72a-4efcdf10fec3,PKR-001,PACKER,SENSOR_TEMPERATURE_READING,2026-04-02 06:35:47,2026-04-02,,41.61,,,,,,2026-04-02 06:36:27,2026-04-02
72289010-a66d-468f-bff6-596e98a02439,BKR-003,BAKER,SENSOR_SPEED_READING,2026-04-02 11:16:31,2026-04-02,,,15.4,,,,,2026-04-02 11:18:05,2026-04-02
afe3f3cd-793a-4874-879a-b49c1baaca1a,CKR-004,COOKER,SENSOR_SPEED_READING,2026-04-05 08:00:23,2026-04-05,,,15.87,,,,,2026-04-05 08:01:38,2026-04-05
7e43cc8f-dcc4-44f4-9ed0-27c4756a1c3e,CKR-004,COOKER,SENSOR_VIBRATION_READING,2026-04-04 20:00:34,2026-04-04,,,,0.225,,,,2026-04-04 20:01:44,2026-04-04
45f105c7-2629-4ffc-b41e-18b4c9044265,BKR-002,BAKER,PRODUCT_COUNT_UPDATE,2026-04-04 20:14:07,2026-04-04,,,,,21,,,2026-04-04 20:15:58,2026-04-04
a8fb0ab7-028d-4bca-ba04-aa02bf98bf25,CKR-003,COOKER,SENSOR_VIBRATION_READING,2026-04-03 12:25:55,2026-04-03,,,,1.624,,,,2026-04-03 12:26:52,2026-04-03
